tuple_id	id	condition	response_num	num_cum_ideas	num_cum_categories
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 50]	9706	75	58	54	39
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 54]	9707	75	59	55	40
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 56]	9708	75	60	56	41
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 57]	9709	75	61	57	41
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 58]	9710	75	62	58	42
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 59]	9711	75	63	59	42
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 60]	9712	75	64	60	42
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 68]	9713	75	65	60	42
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 62]	9714	75	66	61	42
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 63]	9715	75	67	62	43
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 65]	9716	75	68	63	43
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 67]	9717	75	69	64	43
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 69]	9718	75	70	65	43
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 70]	9719	75	71	66	43
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 71]	9720	75	72	67	44
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 72]	9721	75	73	68	44
[u'3e0de9c85e670b9fadd2344aa402a4b48fc6284c8ae939c90b7f3252', u'2013-09-04 08:50:14', 75, 73]	9722	75	74	69	44
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 0]	4766	75	75	69	44
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 44]	4948	75	76	70	45
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 73]	4964	75	77	71	45
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 46]	4990	75	78	72	46
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 25]	7193	75	79	73	46
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 8]	7241	75	80	74	47
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 33]	7287	75	81	75	47
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 34]	7395	75	82	76	48
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 36]	7396	75	83	76	48
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 22]	7449	75	84	76	48
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 23]	7450	75	85	76	48
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 1]	7503	75	86	77	49
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 17]	7547	75	87	78	50
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 18]	7548	75	88	78	50
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 19]	7549	75	89	78	50
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 7]	7765	75	90	79	50
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 40]	7797	75	91	80	51
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 64]	7814	75	92	80	51
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 6]	7891	75	93	81	52
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 38]	7892	75	94	81	52
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 47]	7898	75	95	82	52
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 70]	7962	75	96	83	52
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 28]	8060	75	97	84	52
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 65]	8209	75	98	85	53
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 2]	8224	75	99	86	53
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 41]	8256	75	100	87	53
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 63]	8271	75	101	88	53
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 32]	8275	75	102	89	53
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 49]	8367	75	103	90	54
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 50]	8368	75	104	90	54
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 51]	8369	75	105	90	54
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 3]	8463	75	106	91	54
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 35]	8486	75	107	92	54
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 4]	8599	75	108	93	55
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 5]	8600	75	109	94	56
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 9]	8603	75	110	94	56
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 10]	8606	75	111	95	57
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 11]	8607	75	112	96	57
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 12]	8609	75	113	97	57
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 13]	8610	75	114	97	57
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 74]	8611	75	115	97	57
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 14]	8613	75	116	98	58
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 15]	8614	75	117	98	58
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 39]	8615	75	118	98	58
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 55]	8616	75	119	98	58
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 56]	8617	75	120	98	58
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 57]	8618	75	121	98	58
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 58]	8619	75	122	98	58
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 16]	8625	75	123	99	59
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 20]	8626	75	124	100	60
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 21]	8631	75	125	101	61
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 24]	8643	75	126	102	61
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 26]	8644	75	127	103	62
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 27]	8649	75	128	104	63
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 29]	8650	75	129	105	64
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 30]	8651	75	130	106	65
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 31]	8652	75	131	106	65
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 37]	8655	75	132	107	65
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 42]	8660	75	133	108	66
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 43]	8661	75	134	109	67
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 45]	8664	75	135	110	67
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 48]	8666	75	136	111	67
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 52]	8667	75	137	112	67
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 53]	8668	75	138	113	67
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 54]	8672	75	139	114	68
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 59]	8673	75	140	114	68
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 60]	8680	75	141	115	69
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 61]	8681	75	142	116	70
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 62]	8682	75	143	117	71
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 66]	8683	75	144	118	72
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 67]	8684	75	145	119	73
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 69]	8685	75	146	119	73
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 68]	8686	75	147	120	73
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 71]	8687	75	148	121	73
[u'4a412360578f72779c5da4b1cdd1a3a029eaca568a732b30ca569d0b', u'2013-08-14 14:50:00', 75, 72]	8688	75	149	122	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 7]	4779	75	150	122	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 3]	4824	75	151	123	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 2]	4836	75	152	123	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 13]	4893	75	153	124	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 35]	4955	75	154	124	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 56]	4970	75	155	124	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 46]	4984	75	156	125	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 1]	4998	75	157	125	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 4]	7202	75	158	125	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 59]	7372	75	159	126	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 32]	7384	75	160	127	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 17]	7456	75	161	127	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 51]	7510	75	162	127	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 19]	7559	75	163	127	74
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 9]	7577	75	164	128	75
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 31]	7597	75	165	129	76
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 29]	7607	75	166	130	77
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 28]	7649	75	167	131	77
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 10]	7731	75	168	132	78
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 11]	7782	75	169	133	79
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 43]	7818	75	170	133	79
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 37]	7883	75	171	133	79
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 30]	7928	75	172	134	79
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 21]	8009	75	173	135	80
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 40]	8134	75	174	135	80
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 6]	8187	75	175	136	80
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 61]	8251	75	176	137	81
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 52]	8292	75	177	138	81
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 41]	8315	75	178	139	81
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 65]	8336	75	179	140	81
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 50]	8350	75	180	141	81
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 60]	8371	75	181	141	81
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 16]	8468	75	182	141	81
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 57]	8675	75	183	141	81
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 54]	8746	75	184	142	82
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 68]	8790	75	185	143	82
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 39]	8818	75	186	144	83
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 34]	8830	75	187	145	84
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 67]	8873	75	188	146	84
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 38]	8880	75	189	146	84
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 47]	8887	75	190	147	84
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 22]	8920	75	191	148	85
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 27]	8943	75	192	149	85
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 49]	8990	75	193	150	85
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 74]	9024	75	194	151	85
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 20]	9191	75	195	152	85
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 5]	9261	75	196	153	86
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 72]	9301	75	197	154	86
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 15]	9323	75	198	155	86
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 71]	9335	75	199	156	86
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 8]	9448	75	200	157	86
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 33]	9459	75	201	158	87
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 0]	9476	75	202	159	87
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 12]	9477	75	203	160	88
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 14]	9479	75	204	161	88
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 18]	9481	75	205	162	89
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 23]	9482	75	206	163	89
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 24]	9483	75	207	164	89
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 25]	9484	75	208	165	89
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 26]	9485	75	209	166	89
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 36]	9486	75	210	167	89
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 42]	9487	75	211	168	89
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 44]	9489	75	212	169	90
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 45]	9490	75	213	170	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 48]	9491	75	214	171	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 53]	9492	75	215	172	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 55]	9493	75	216	173	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 58]	9495	75	217	174	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 62]	9496	75	218	175	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 63]	9497	75	219	176	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 64]	9498	75	220	177	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 66]	9499	75	221	178	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 69]	9500	75	222	179	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 70]	9501	75	223	180	91
[u'6960899ee90dc12b75b42216cc79c86bf749970ef3b1fdecffef6b53', u'2013-09-03 11:42:44', 75, 73]	9502	75	224	181	91
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 1]	4845	75	225	182	91
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 9]	4846	75	226	182	91
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 23]	7629	75	227	182	91
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 64]	7684	75	228	182	91
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 13]	7778	75	229	182	91
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 54]	7904	75	230	183	92
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 60]	8082	75	231	184	93
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 39]	8156	75	232	185	93
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 6]	8199	75	233	186	93
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 74]	8620	75	234	186	93
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 3]	8826	75	235	187	94
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 65]	8863	75	236	188	94
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 62]	8926	75	237	189	95
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 51]	9015	75	238	190	96
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 2]	9065	75	239	191	96
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 28]	9134	75	240	192	97
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 20]	9184	75	241	193	97
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 0]	9209	75	242	194	97
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 4]	9210	75	243	195	97
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 5]	9211	75	244	196	97
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 7]	9212	75	245	197	98
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 8]	9213	75	246	198	98
[u'6b026ba8f6f81012953c4fec9e95156ba0210d362def4c7a1b691347', u'2013-08-15 21:50:10', 75, 10]	9214	75	247	199	98
