response_id	id	condition	response_num	num_cum_ideas	num_cum_categories	run_id	num_responses_requested	user_id
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 41]	8950	75	347	271	128	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 42]	8951	75	348	272	129	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 43]	8952	75	349	273	130	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 44]	8953	75	350	274	131	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 45]	8954	75	351	275	132	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 46]	8955	75	352	276	133	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 47]	8956	75	353	277	133	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 49]	8957	75	354	278	134	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 51]	8958	75	355	279	135	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 52]	8959	75	356	280	135	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 53]	8960	75	357	281	135	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 54]	8961	75	358	282	135	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 55]	8962	75	359	283	135	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 56]	8963	75	360	284	136	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 57]	8964	75	361	285	136	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 58]	8965	75	362	286	136	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 59]	8966	75	363	287	136	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 60]	8967	75	364	288	137	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 61]	8968	75	365	289	137	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 62]	8969	75	366	290	138	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 64]	8970	75	367	291	138	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 66]	8971	75	368	292	138	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 67]	8972	75	369	293	138	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 69]	8973	75	370	294	138	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 70]	8974	75	371	295	138	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 71]	8975	75	372	296	138	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 72]	8976	75	373	297	139	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75, 73]	8977	75	374	298	139	[u'7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd', u'2013-09-04 07:25:36', 75]	75	7edb97fcb2a04e2d909a9e222b633801a670d4a0b78bb42c02f8f6cd
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 3]	4345	75	375	299	139	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 1]	4366	75	376	299	139	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 10]	4467	75	377	299	139	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 12]	6627	75	378	299	139	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 0]	6678	75	379	299	139	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 7]	7341	75	380	300	139	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 6]	7374	75	381	301	140	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 9]	7441	75	382	301	140	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 2]	7614	75	383	301	140	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 11]	7823	75	384	301	140	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 5]	8193	75	385	302	141	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 4]	8309	75	386	303	141	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75, 8]	8432	75	387	304	141	[u'882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50', u'2013-08-18 16:38:42', 75]	75	882da54a755f8ae2f07333877a21396bf91e9850149e70d6b989af50
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 2]	4361	75	388	304	141	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 1]	4462	75	389	304	141	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 58]	4463	75	390	304	141	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 54]	4511	75	391	305	142	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 15]	4519	75	392	306	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 49]	4529	75	393	306	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 50]	4537	75	394	307	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 63]	4545	75	395	307	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 5]	4552	75	396	308	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 12]	4559	75	397	308	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 0]	4569	75	398	308	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 41]	4597	75	399	308	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 65]	4598	75	400	308	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 14]	4646	75	401	309	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 61]	4655	75	402	310	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 11]	6790	75	403	310	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 48]	6822	75	404	310	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 56]	6892	75	405	310	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 28]	7012	75	406	310	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 8]	7017	75	407	310	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 25]	7061	75	408	310	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 55]	7118	75	409	311	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 52]	7238	75	410	312	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 4]	7258	75	411	313	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 24]	7276	75	412	313	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 9]	7456	75	413	314	143	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 30]	7506	75	414	315	144	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 31]	7507	75	415	315	144	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 62]	7508	75	416	315	144	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 67]	7509	75	417	315	144	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 19]	7518	75	418	316	145	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 10]	7559	75	419	317	146	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 59]	7599	75	420	317	146	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 22]	7632	75	421	317	146	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 57]	7642	75	422	317	146	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 16]	7786	75	423	318	147	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 3]	7820	75	424	318	147	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 26]	7853	75	425	319	147	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 34]	7854	75	426	319	147	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75, 47]	7868	75	427	320	147	[u'8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d', u'2013-08-14 15:16:27', 75]	75	8e4985ccef8113beb6ed881456c850483eaa1825a2510c41cd61818d
